idx,city,country,iso3,capital,lat,lng,admin_name,population
25487,Zola Predosa,Italy,ITA,,44.4883,11.2181,Emilia-Romagna,19207.0
25488,Texcaltitlán,Mexico,MEX,minor,18.9297,-99.9372,México,19206.0
25489,Puerto Morelos,Mexico,MEX,,20.8536,-86.8753,Quintana Roo,19205.0
25490,Jiabong,Philippines,PHL,,11.7625,124.9519,Samar,19205.0
25491,Lumphat,Cambodia,KHM,minor,13.507,106.981,Ratanakiri,19205.0
25492,Ystrad Mynach,United Kingdom,GBR,,51.6419,-3.2405,Caerphilly,19204.0
25493,Andrychów,Poland,POL,,49.855,19.3414,Małopolskie,19203.0
25494,Lebedyan,Russia,RUS,minor,53.0167,39.15,Lipetskaya Oblast’,19203.0
25495,Rangra,India,IND,,25.3803,87.1866,Bihār,19203.0
25496,Kale,Turkey,TUR,minor,37.4392,28.8453,Denizli,19202.0
25497,Jamiltepec,Mexico,MEX,minor,16.2833,-97.8167,Oaxaca,19201.0
25498,Devgadh Bāriya,India,IND,,22.7022,73.915,Gujarāt,19201.0
25499,Attapu,Laos,LAO,admin,14.8,106.8333,Attapu,19200.0
25500,Aradíppou,Cyprus,CYP,,34.9528,33.59,Lárnaka,19199.0
25501,Sligo,Ireland,IRL,admin,54.2667,-8.4833,Sligo,19199.0
25502,Lebbeke,Belgium,BEL,,51.0,4.1167,Flanders,19195.0
25503,Rurrenabaque,Bolivia,BOL,,-14.4422,-67.5283,El Beni,19195.0
25504,La Corredoría,Spain,ESP,,43.3853,-5.8208,Asturias,19191.0
25505,Binka,India,IND,,21.0263,83.812,Odisha,19191.0
25506,Khamaria,India,IND,,23.2129,80.0313,Madhya Pradesh,19191.0
25507,Gomīshān,Iran,IRN,minor,37.07,54.0769,Golestān,19191.0
25508,Ermita,Philippines,PHL,,14.583,120.983,Manila,19189.0
25509,Schkeuditz,Germany,DEU,,51.4,12.2167,Saxony,19189.0
25510,Venceslau Brás,Brazil,BRA,,-23.8739,-49.8028,Paraná,19188.0
25511,Ranst,Belgium,BEL,,51.2,4.55,Flanders,19187.0
25512,Alcoy,Philippines,PHL,,9.7082,123.506,Cebu,19186.0
25513,Zerong,China,CHN,,24.9692,104.9558,Guizhou,19186.0
25514,Bad Tölz,Germany,DEU,minor,47.7603,11.5567,Bavaria,19186.0
25515,Dumra,India,IND,,26.5671,85.5204,Bihār,19186.0
25516,Pokaran,India,IND,,26.92,71.92,Rājasthān,19186.0
25517,Sibila,Mali,MLI,,13.7778,-5.8778,Ségou,19185.0
25518,Vera,Argentina,ARG,minor,-29.4667,-60.2167,Santa Fe,19185.0
25519,Oued el Abtal,Algeria,DZA,,35.45,0.6833,Mascara,19184.0
25520,Sirpur,India,IND,,19.4833,79.6,Telangāna,19183.0
25521,Maumelle,United States,USA,,34.8522,-92.4,Arkansas,19183.0
25522,West Manchester,United States,USA,,39.9456,-76.7952,Pennsylvania,19182.0
25523,Badger,United States,USA,,64.8006,-147.3877,Alaska,19182.0
25524,Maghar,India,IND,,26.76,83.13,Uttar Pradesh,19181.0
25525,Tinton Falls,United States,USA,,40.2708,-74.0949,New Jersey,19180.0
25526,La Crau,France,FRA,,43.1506,6.0747,Provence-Alpes-Côte d’Azur,19179.0
25527,Gioia Tauro,Italy,ITA,,38.4333,15.9,Calabria,19179.0
25528,Norton,United States,USA,,41.964,-71.1842,Massachusetts,19177.0
25529,Krasnogorskiy,Uzbekistan,UZB,,41.1542,69.6697,Toshkent,19176.0
25530,La Paz,Philippines,PHL,,10.8911,124.9572,Leyte,19174.0
25531,Schönefeld,Germany,DEU,,52.3883,13.5047,Brandenburg,19174.0
25532,Ghogardīha,India,IND,,26.2799,86.47,Bihār,19174.0
25533,Rosedale,United States,USA,,35.3886,-119.2058,California,19174.0
25534,Deerfield,United States,USA,,42.1654,-87.8516,Illinois,19173.0
25535,Jaicós,Brazil,BRA,minor,-7.35,-41.1333,Piauí,19170.0
25536,Sidi Redouane,Morocco,MAR,,34.6833,-5.45,Tanger-Tétouan-Al Hoceïma,19169.0
25537,Naantali,Finland,FIN,minor,60.4667,22.0333,Varsinais-Suomi,19167.0
25538,Meise,Belgium,BEL,,50.9333,4.3333,Flanders,19164.0
25539,Koropí,Greece,GRC,minor,37.9,23.8733,Attikí,19164.0
25540,Chiari,Italy,ITA,,45.5364,9.9292,Lombardy,19164.0
25541,Horseheads,United States,USA,,42.1625,-76.7941,New York,19164.0
25542,Ambatomirahavavy,Madagascar,MDG,,-18.9333,47.3833,Antananarivo,19163.0
25543,Essen,Belgium,BEL,,51.4667,4.4667,Flanders,19162.0
25544,Blankenburg,Germany,DEU,,51.7953,10.9622,Saxony-Anhalt,19161.0
25545,Seesen,Germany,DEU,,51.8931,10.1783,Lower Saxony,19159.0
25546,Izra,Syria,SYR,minor,32.8454,36.2499,Dar‘ā,19158.0
25547,Gülağaç,Turkey,TUR,minor,38.4,34.35,Aksaray,19158.0
25548,Raita,India,IND,,32.5495,76.239,Himāchal Pradesh,19158.0
25549,Pauktaw,Burma,MMR,,20.2128,93.1308,Rakhine State,19157.0
25550,Vila Real de Santo António,Portugal,PRT,minor,37.1939,-7.4158,Faro,19156.0
25551,Sömmerda,Germany,DEU,minor,51.1617,11.1169,Thuringia,19156.0
25552,Tiruvādi,India,IND,,10.8805,79.1049,Tamil Nādu,19154.0
25553,Cocos,Brazil,BRA,,-14.1839,-44.5339,Bahia,19151.0
25554,Cedar Mill,United States,USA,,45.5355,-122.8006,Oregon,19151.0
25555,Papanduva,Brazil,BRA,,-26.4167,-50.15,Santa Catarina,19150.0
25556,Guaranésia,Brazil,BRA,,-21.2989,-46.8028,Minas Gerais,19150.0
25557,Durango,United States,USA,,37.2659,-107.8781,Colorado,19148.0
25558,Senguio,Mexico,MEX,minor,19.7328,-100.3522,Michoacán,19146.0
25559,Pitt Meadows,Canada,CAN,,49.2333,-122.6833,British Columbia,19146.0
25560,Biswanath Chariali,India,IND,,26.7278,93.1517,Assam,19145.0
25561,Gerze,Turkey,TUR,minor,41.8056,35.1981,Sinop,19144.0
25562,Reinach,Switzerland,CHE,,47.4833,7.5833,Basel-Landschaft,19144.0
25563,Ad Dir‘īyah,Saudi Arabia,SAU,,24.7333,46.5756,Ar Riyāḑ,19143.0
25564,Schwalmtal,Germany,DEU,,51.2225,6.2625,North Rhine-Westphalia,19143.0
25565,Fukusaki,Japan,JPN,,34.95,134.7667,Hyōgo,19143.0
25566,Diamante,Argentina,ARG,minor,-32.0667,-60.65,Entre Ríos,19142.0
25567,Sirālkoppa,India,IND,,14.3807,75.2501,Karnātaka,19141.0
25568,Schneverdingen,Germany,DEU,,53.1167,9.8,Lower Saxony,19140.0
25569,Pidhorodne,Ukraine,UKR,,48.575,35.1022,Dnipropetrovska Oblast,19138.0
25570,Billinghurst,Argentina,ARG,,-34.5667,-58.5333,Buenos Aires,19138.0
25571,Kodumba,India,IND,,10.7333,76.6833,Kerala,19138.0
25572,Diepenbeek,Belgium,BEL,,50.9,5.4,Flanders,19137.0
25573,Passagem Franca,Brazil,BRA,minor,-6.1667,-43.7833,Maranhão,19137.0
25574,Iramala,India,IND,,10.0374,76.5135,Kerala,19137.0
25575,Pljevlja,Montenegro,MNE,admin,43.3567,19.3583,Pljevlja,19136.0
25576,Ampanety,Madagascar,MDG,,-18.975,47.4944,Antananarivo,19135.0
25577,Nikolayevsk-na-Amure,Russia,RUS,,53.1333,140.7333,Khabarovskiy Kray,19135.0
25578,Trzebinia,Poland,POL,,50.1667,19.4833,Małopolskie,19134.0
25579,Zaouïa Aït Ishak,Morocco,MAR,,32.76,-5.7233,Béni Mellal-Khénifra,19133.0
25580,Eitorf,Germany,DEU,,50.7697,7.4517,North Rhine-Westphalia,19132.0
25581,Ainan,Japan,JPN,,32.9667,132.5833,Ehime,19131.0
25582,Vargem Alta,Brazil,BRA,,-20.6708,-41.0069,Espírito Santo,19130.0
25583,Contenda,Brazil,BRA,,-25.6758,-49.535,Paraná,19128.0
25584,La Ligua,Chile,CHL,minor,-32.45,-71.2167,Valparaíso,19127.0
25585,Shemonaīkha,Kazakhstan,KAZ,minor,50.6269,81.9109,East Kazakhstan,19127.0
25586,Knightdale,United States,USA,,35.7911,-78.4966,North Carolina,19127.0
25587,Kufstein,Austria,AUT,minor,47.5833,12.1667,Tirol,19126.0
25588,Imouzzer Kandar,Morocco,MAR,,33.73,-5.01,Fès-Meknès,19125.0
25589,Chennīrkara,India,IND,,9.2487,76.7248,Kerala,19124.0
25590,Māvinpalli,India,IND,,17.91,77.53,Telangāna,19124.0
25591,Ban Mon Pin,Thailand,THA,,19.9168,99.1583,Chiang Mai,19123.0
25592,Ashkezar,Iran,IRN,minor,32.0006,54.2075,Yazd,19123.0
25593,Shimokizukuri,Japan,JPN,,40.8085,140.3805,Aomori,19123.0
25594,Central Point,United States,USA,,42.3764,-122.9111,Oregon,19123.0
25595,Midlothian,United States,USA,,37.4856,-77.6522,Virginia,19123.0
25596,Baden,Switzerland,CHE,,47.4667,8.3,Aargau,19122.0
25597,San Teodoro,Philippines,PHL,,13.4358,121.0192,Oriental Mindoro,19121.0
25598,Martín Coronado,Argentina,ARG,,-34.6,-58.55,Buenos Aires,19121.0
25599,Morauna,India,IND,,26.1706,86.4231,Bihār,19121.0
25600,Shāhgarh,India,IND,,24.3137,79.1181,Madhya Pradesh,19121.0
25601,La Unión,Colombia,COL,minor,5.9736,-75.3614,Antioquia,19119.0
25602,Sorgues,France,FRA,,44.0092,4.873,Provence-Alpes-Côte d’Azur,19117.0
25603,Cerqueira César,Brazil,BRA,,-23.0356,-49.1661,São Paulo,19109.0
25604,Cacahoatán,Mexico,MEX,minor,14.9898,-92.1681,Chiapas,19108.0
25605,Uwchlan,United States,USA,,40.0522,-75.6679,Pennsylvania,19107.0
25606,Montemurlo,Italy,ITA,,43.9333,11.0333,Tuscany,19105.0
25607,Gobabis,Namibia,NAM,admin,-22.4333,18.9667,Omaheke,19101.0
25608,White Oak,United States,USA,,39.2106,-84.606,Ohio,19101.0
25609,Bieruń Stary,Poland,POL,,50.0897,19.0928,Śląskie,19100.0
25610,Bella Unión,Uruguay,URY,,-30.25,-57.5833,Artigas,19100.0
25611,Shāhpur,India,IND,,25.6029,84.4041,Bihār,19099.0
25612,Harpur,India,IND,,26.4527,86.071,Bihār,19099.0
25613,Lumberton,United States,USA,,34.6312,-79.0186,North Carolina,19099.0
25614,Liberal,United States,USA,,37.0466,-100.9295,Kansas,19099.0
25615,Stord,Norway,NOR,minor,59.8081,5.4664,Vestland,19098.0
25616,Nīlambūr,India,IND,,11.059,77.0838,Tamil Nādu,19096.0
25617,Lebach,Germany,DEU,,49.41,6.91,Saarland,19095.0
25618,Taka,Japan,JPN,,35.05,134.9236,Hyōgo,19095.0
25619,Frimley,United Kingdom,GBR,,51.3143,-0.7387,Surrey,19094.0
25620,Chautāpal,India,IND,,17.2508,78.8972,Telangāna,19092.0
25621,Lumbayanague,Philippines,PHL,,7.78,124.28,Lanao del Sur,19091.0
25622,Anguillara Sabazia,Italy,ITA,,42.0833,12.2667,Lazio,19091.0
25623,Haslett,United States,USA,,42.7525,-84.402,Michigan,19091.0
25624,Paillaco,Chile,CHL,,-40.0667,-72.8833,Los Ríos,19088.0
25625,Molesey,United Kingdom,GBR,,51.401,-0.363,Surrey,19088.0
25626,Tavares,United States,USA,,28.792,-81.7352,Florida,19088.0
25627,Niagara-on-the-Lake,Canada,CAN,,43.2553,-79.0717,Ontario,19088.0
25628,Saugerties,United States,USA,,42.0891,-73.9969,New York,19087.0
25629,Mumbwa,Zambia,ZMB,,-14.9853,27.0619,Central,19086.0
25630,Prestatyn,United Kingdom,GBR,,53.331,-3.405,Denbighshire,19085.0
25631,Butiá,Brazil,BRA,,-30.12,-51.9619,Rio Grande do Sul,19084.0
25632,Pindobaçu,Brazil,BRA,minor,-10.7333,-40.35,Bahia,19083.0
25633,Villefontaine,France,FRA,,45.6142,5.1494,Auvergne-Rhône-Alpes,19083.0
25634,Cherán,Mexico,MEX,minor,19.6833,-101.95,Michoacán,19081.0
25635,Tazishan,China,CHN,,41.0937,119.0408,Hebei,19081.0
25636,Winchester,United States,USA,,38.0018,-84.1908,Kentucky,19080.0
25637,Menzel Abderhaman,Tunisia,TUN,,37.23,9.86,Bizerte,19078.0
25638,Aizumisato,Japan,JPN,,37.4599,139.8411,Fukushima,19078.0
25639,Douar Toulal,Morocco,MAR,,33.8951,-5.6021,Fès-Meknès,19077.0
25640,Rizal,Philippines,PHL,,17.8478,121.345,Cagayan,19077.0
25641,Cirencester,United Kingdom,GBR,,51.719,-1.968,Gloucestershire,19076.0
25642,Karlshamn,Sweden,SWE,,56.1667,14.85,Blekinge,19075.0
25643,Ban Bueng Phra,Thailand,THA,,16.746,100.275,Phitsanulok,19074.0
25644,Calne,United Kingdom,GBR,,51.438,-2.005,Wiltshire,19074.0
25645,Perumkulam,India,IND,,8.7052,76.7861,Kerala,19074.0
25646,Mahisi,India,IND,,25.8544,86.465,Bihār,19073.0
25647,Cocoa,United States,USA,,28.382,-80.7675,Florida,19073.0
25648,Simri,India,IND,,25.6405,84.1195,Bihār,19072.0
25649,Nalua,India,IND,,22.1051,88.4619,West Bengal,19071.0
25650,Dixon,United States,USA,,38.4469,-121.825,California,19071.0
25651,Ixtlahuacán del Río,Mexico,MEX,minor,20.8667,-103.25,Jalisco,19070.0
25652,Scituate,United States,USA,,42.1992,-70.759,Massachusetts,19069.0
25653,São José de Piranhas,Brazil,BRA,minor,-7.1167,-38.5,Paraíba,19067.0
25654,Sant’Antonio Abate,Italy,ITA,,40.7333,14.55,Campania,19065.0
25655,Pruzhany,Belarus,BLR,minor,52.5567,24.4644,Brestskaya Voblasts’,19064.0
25656,Bouansa,Congo (Brazzaville),COG,,-4.2178,13.7628,Bouenza,19064.0
25657,Cunco,Chile,CHL,,-38.9167,-72.0333,Araucanía,19063.0
25658,Malanday,Philippines,PHL,,14.7194,120.9547,Valenzuela,19060.0
25659,Chinna Ganjām,India,IND,,15.7,80.25,Andhra Pradesh,19060.0
25660,Murugampālaiyam,India,IND,,11.0806,77.3238,Tamil Nādu,19060.0
25661,La Eliana,Spain,ESP,,39.5661,-0.5281,Valencia,19054.0
25662,Sabanitas,Panama,PAN,minor,9.34,-79.8,Colón,19052.0
25663,Gentilly,France,FRA,,48.8133,2.3444,Île-de-France,19048.0
25664,Hindoria,India,IND,,23.9035,79.5686,Madhya Pradesh,19046.0
25665,Tanbaichichō,Japan,JPN,,34.5966,135.8374,Nara,19046.0
25666,Zverevo,Russia,RUS,,47.0206,40.1225,Rostovskaya Oblast’,19045.0
25667,Žatec,Czechia,CZE,,50.33,13.5444,Ústecký Kraj,19044.0
25668,Monkseaton,United Kingdom,GBR,,55.043,-1.459,North Tyneside,19044.0
25669,Préveza,Greece,GRC,minor,38.9575,20.7517,Ípeiros,19042.0
25670,Pūranpur,India,IND,,28.52,80.15,Uttar Pradesh,19042.0
25671,Svay Pak,Cambodia,KHM,,11.6467,104.8715,Phnom Penh,19042.0
25672,Sylvania,United States,USA,,41.71,-83.7092,Ohio,19042.0
25673,Itaosy,Madagascar,MDG,,-18.9167,47.4667,Antananarivo,19041.0
25674,Cumberland,United States,USA,,39.6515,-78.7584,Maryland,19041.0
25675,Lejiangxiang,China,CHN,,25.9161,109.8719,Guangxi,19039.0
25676,Cimarron Hills,United States,USA,,38.8597,-104.6995,Colorado,19039.0
25677,Guaymango,El Salvador,SLV,,13.75,-89.8333,Ahuachapán,19037.0
25678,Warwick,United States,USA,,40.1558,-76.2799,Pennsylvania,19037.0
25679,Dharmsāla,India,IND,,32.2153,76.3186,Himāchal Pradesh,19034.0
25680,Bukungu,Uganda,UGA,,1.4361,32.8686,Buyende,19033.0
25681,Kovūr,India,IND,,12.1094,75.3941,Kerala,19033.0
25682,Proletarsk,Russia,RUS,minor,46.7,41.7333,Rostovskaya Oblast’,19032.0
25683,Taquarana,Brazil,BRA,minor,-9.645,-36.4969,Alagoas,19032.0
25684,Winthrop,United States,USA,,42.3761,-70.9846,Massachusetts,19031.0
25685,Onega,Russia,RUS,minor,63.9167,38.0833,Arkhangel’skaya Oblast’,19030.0
25686,Royan,France,FRA,,45.62,-1.03,Nouvelle-Aquitaine,19029.0
25687,Tirmitine,Algeria,DZA,,36.6618,3.9848,Tizi Ouzou,19027.0
25688,Telpaneca,Nicaragua,NIC,minor,13.5333,-86.2833,Madriz,19025.0
25689,Rahata,India,IND,,19.7167,74.4833,Mahārāshtra,19024.0
25690,Point Pleasant,United States,USA,,40.0772,-74.0702,New Jersey,19024.0
25691,Cardedeu,Spain,ESP,,41.6406,2.3594,Catalonia,19023.0
25692,Sarauli,India,IND,,28.4931,79.0853,Uttar Pradesh,19021.0
25693,Wervik,Belgium,BEL,,50.7833,3.0333,Flanders,19020.0
25694,Monor,Hungary,HUN,minor,47.3475,19.4489,Pest,19020.0
25695,Morlanwelz-Mariemont,Belgium,BEL,,50.45,4.2333,Wallonia,19019.0
25696,Cotija de la Paz,Mexico,MEX,minor,19.8167,-102.6833,Michoacán,19018.0
25697,Norwood,United States,USA,,39.1605,-84.4535,Ohio,19018.0
25698,Dankov,Russia,RUS,minor,53.25,39.1333,Lipetskaya Oblast’,19017.0
25699,North Valley Stream,United States,USA,,40.684,-73.7077,New York,19016.0
25700,West Chester,United States,USA,,39.9601,-75.6058,Pennsylvania,19016.0
25701,Caowotan,China,CHN,,37.2739,104.1046,Gansu,19015.0
25702,Ferguson,United States,USA,,40.7432,-77.9403,Pennsylvania,19015.0
25703,Dadeldhurā,Nepal,NPL,,29.3,80.6,,19014.0
25704,Santa Ana Jilotzingo,Mexico,MEX,minor,19.4,-99.2333,México,19013.0
25705,Sahline,Tunisia,TUN,,35.7506,10.7122,Monastir,19013.0
25706,Spoltore,Italy,ITA,,42.45,14.1333,Abruzzo,19012.0
25707,Mānjha,India,IND,,26.4061,84.5002,Bihār,19011.0
25708,Fond des Blancs,Haiti,HTI,,18.2833,-73.1333,Sud,19010.0
25709,Fayetteville,United States,USA,,33.4501,-84.471,Georgia,19010.0
25710,Fate,United States,USA,,32.943,-96.3858,Texas,19010.0
25711,El Bolsón,Argentina,ARG,,-41.9667,-71.5333,Río Negro,19009.0
25712,Akune,Japan,JPN,,32.0167,130.2167,Kagoshima,19009.0
25713,Água Branca,Brazil,BRA,,-9.2608,-37.9361,Alagoas,19008.0
25714,Gautier,United States,USA,,30.4106,-88.6568,Mississippi,19007.0
25715,Quaregnon,Belgium,BEL,,50.4333,3.85,Wallonia,19006.0
25716,Pfullingen,Germany,DEU,,48.4656,9.2261,Baden-Württemberg,19005.0
25717,Mao,Chad,TCD,admin,14.1194,15.3133,Kanem,19004.0
25718,Lagoa de Itaenga,Brazil,BRA,minor,-7.9358,-35.29,Pernambuco,19003.0
25719,Ellensburg,United States,USA,,46.9999,-120.5475,Washington,19003.0
25720,Zwijndrecht,Belgium,BEL,,51.2167,4.3333,Flanders,19002.0
25721,Befandriana Atsimo,Madagascar,MDG,,-22.1,43.8833,Toliara,19000.0
25722,Anjahabe,Madagascar,MDG,,-16.3667,46.6167,Mahajanga,19000.0
25723,Ambalanirana,Madagascar,MDG,,-18.75,46.5,Antananarivo,19000.0
25724,Ambatomena,Madagascar,MDG,,-19.85,47.25,Antananarivo,19000.0
25725,Mitsinjo,Madagascar,MDG,,-16.0,45.8667,Mahajanga,19000.0
25726,Belamoty,Madagascar,MDG,,-23.55,44.8,Toliara,19000.0
25727,Vohimasy,Madagascar,MDG,,-22.1,47.7833,Fianarantsoa,19000.0
25728,Ampataka,Madagascar,MDG,,-23.35,47.4667,Fianarantsoa,19000.0
25729,Ifanirea,Madagascar,MDG,,-22.1833,47.4667,Fianarantsoa,19000.0
25730,Tanambe,Madagascar,MDG,,-17.3667,48.45,Toamasina,19000.0
25731,Ambodinonoka,Madagascar,MDG,,-20.9833,47.8833,Fianarantsoa,19000.0
25732,Miarinavaratra,Madagascar,MDG,,-20.2167,47.5167,Fianarantsoa,19000.0
25733,Ambatosia,Madagascar,MDG,,-14.6667,48.65,Mahajanga,19000.0
25734,Mahazoarivo,Madagascar,MDG,,-22.3167,47.5833,Fianarantsoa,19000.0
25735,Manantenina,Madagascar,MDG,,-24.2833,47.3167,Toliara,19000.0
25736,Bezaha,Madagascar,MDG,,-23.5,44.5,Toliara,19000.0
25737,Ranomena,Madagascar,MDG,,-23.4167,47.2667,Fianarantsoa,19000.0
25738,Nootdorp,Netherlands,NLD,,52.0333,4.4,Zuid-Holland,19000.0
25739,Bajo Boquete,Panama,PAN,minor,8.78,-82.44,Chiriquí,19000.0
25740,Shovot,Uzbekistan,UZB,minor,41.65,60.3,Xorazm,19000.0
25741,Dūrpalli,India,IND,,18.5967,78.4517,Telangāna,19000.0
25742,Vitré,France,FRA,,48.1242,-1.2081,Bretagne,18998.0
25743,Greenfield,United States,USA,,36.3242,-121.2428,California,18998.0
25744,Cafelândia,Brazil,BRA,,-24.6178,-53.32,Paraná,18997.0
25745,Vista Hermosa de Negrete,Mexico,MEX,minor,20.2717,-102.4749,Michoacán,18995.0
25746,Kouloum,Mali,MLI,,14.45,-11.3708,Kayes,18994.0
25747,Haukipudas,Finland,FIN,,65.1833,25.35,Pohjois-Pohjanmaa,18994.0
25748,Sārangpur,India,IND,,25.7389,85.6951,Bihār,18993.0
25749,Druten,Netherlands,NLD,minor,51.8833,5.6,Gelderland,18991.0
25750,Chapada dos Guimarães,Brazil,BRA,minor,-15.4608,-55.75,Mato Grosso,18990.0
25751,Bīrpur,India,IND,,25.5181,86.0826,Bihār,18989.0
25752,Heredia,Costa Rica,CRI,admin,9.9985,-84.1169,Heredia,18988.0
25753,Kosatarosh,Tajikistan,TJK,,39.4,67.75,Sughd,18986.0
25754,Barão do Grajaú,Brazil,BRA,minor,-6.75,-43.0167,Maranhão,18984.0
25755,Nārapala,India,IND,,14.7206,77.8106,Andhra Pradesh,18982.0
25756,Sukhāsan,India,IND,,25.4944,87.5263,Bihār,18982.0
25757,Scorzè,Italy,ITA,,45.5719,12.1089,Veneto,18981.0
25758,Radeberg,Germany,DEU,,51.1167,13.9167,Saxony,18980.0
25759,Laukaa,Finland,FIN,minor,62.4167,25.95,Keski-Suomi,18978.0
25760,Kāveripatnam,India,IND,,12.4219,78.2188,Tamil Nādu,18978.0
25761,Onex,Switzerland,CHE,,46.1833,6.1,Genève,18977.0
25762,Ait Ben Daoudi,Morocco,MAR,,31.6345,-7.644,Marrakech-Safi,18976.0
25763,Caconde,Brazil,BRA,,-21.5289,-46.6439,São Paulo,18976.0
25764,Boiro,Spain,ESP,,42.65,-8.9,Galicia,18976.0
25765,Siripur,India,IND,,26.7336,84.7217,Bihār,18975.0
25766,Koliakkod,India,IND,,8.6333,76.9,Kerala,18973.0
25767,Weirton,United States,USA,,40.406,-80.5671,West Virginia,18971.0
25768,La Nucía,Spain,ESP,,38.6172,-0.1231,Valencia,18970.0
25769,Sarso,India,IND,,26.2333,86.1768,Bihār,18969.0
25770,Burscheid,Germany,DEU,,51.1,7.1167,North Rhine-Westphalia,18968.0
25771,Acqui Terme,Italy,ITA,,44.6833,8.4667,Piedmont,18967.0
25772,Varidhanam,India,IND,,16.5576,81.8303,Andhra Pradesh,18962.0
25773,Ban Na Yang,Thailand,THA,,12.8339,99.9346,Phetchaburi,18961.0
25774,Colwood,Canada,CAN,,48.4236,-123.4958,British Columbia,18961.0
25775,Konstantynów Łódzki,Poland,POL,,51.75,19.3333,Łódzkie,18960.0
25776,Chichiriviche,Venezuela,VEN,minor,10.9343,-68.2771,Falcón,18960.0
25777,Southbourne,United Kingdom,GBR,,50.722,-1.798,,18960.0
25778,El Rosal,Colombia,COL,minor,4.8519,-74.2628,Cundinamarca,18958.0
25779,Saint Peter Port,Guernsey,GGY,primary,49.4555,-2.5368,,18958.0
25780,Carei,Romania,ROU,,47.6839,22.4669,Satu Mare,18957.0
25781,Sarsāwa,India,IND,,30.016,77.4,Uttar Pradesh,18956.0
25782,Krommenie,Netherlands,NLD,,52.5,4.7667,Noord-Holland,18955.0
25783,Utebo,Spain,ESP,,41.7167,-1.0,Aragon,18955.0
25784,Makronia,India,IND,,23.8476,78.799,Madhya Pradesh,18955.0
25785,Ansonia,United States,USA,,41.3443,-73.0689,Connecticut,18954.0
25786,San Ignacio Cerro Gordo,Mexico,MEX,minor,20.7333,-102.517,Jalisco,18952.0
25787,Chilkūru,India,IND,,16.9611,79.9125,Telangāna,18952.0
25788,Križevci,Croatia,HRV,minor,46.0258,16.5425,Koprivničko-Križevačka Županija,18949.0
25789,Fox Crossing,United States,USA,,44.2228,-88.4763,Wisconsin,18949.0
25790,Pitseng,Lesotho,LSO,,-29.0097,28.2575,Leribe,18948.0
25791,Atacames,Ecuador,ECU,,0.8667,-79.8333,Esmeraldas,18948.0
25792,Pinole,United States,USA,,37.9931,-122.2833,California,18946.0
25793,Kolbermoor,Germany,DEU,,47.85,12.0667,Bavaria,18945.0
25794,El Malah,Algeria,DZA,,35.3883,-1.0944,Aïn Temouchent,18944.0
25795,San Gabriel,Philippines,PHL,,16.67,120.4,La Union,18943.0
25796,Tak Bai,Thailand,THA,minor,6.2592,102.0531,Narathiwat,18943.0
25797,Guru Har Sahāi,India,IND,,30.7086,74.4041,Punjab,18943.0
25798,Motomachi,Japan,JPN,,43.825,144.1056,Hokkaidō,18943.0
25799,Beni Zouli,Morocco,MAR,,30.4839,-5.8619,Drâa-Tafilalet,18941.0
25800,Aikaranad,India,IND,,10.0002,76.455,Kerala,18940.0
25801,Augusta,United States,USA,admin,44.3341,-69.7319,Maine,18938.0
25802,Neviges,Germany,DEU,,51.3128,7.0869,North Rhine-Westphalia,18937.0
25803,Casalgrande,Italy,ITA,,44.5833,10.7333,Emilia-Romagna,18937.0
25804,Malacky,Slovakia,SVK,minor,48.4358,17.0178,Bratislava,18935.0
25805,Lakhnādon,India,IND,,22.6005,79.6009,Madhya Pradesh,18934.0
25806,Harrisburg,United States,USA,,35.3125,-80.6485,North Carolina,18934.0
25807,Ayvacık,Turkey,TUR,minor,41.0036,36.6319,Samsun,18928.0
25808,Middlesex Centre,Canada,CAN,,43.05,-81.45,Ontario,18928.0
25809,Sudbury,United States,USA,,42.3847,-71.4234,Massachusetts,18926.0
25810,Desavilakku,India,IND,,11.6476,77.967,Tamil Nādu,18924.0
25811,Monserrato,Italy,ITA,,39.25,9.15,Sardegna,18924.0
25812,Bad Berleburg,Germany,DEU,,51.0497,8.4,North Rhine-Westphalia,18923.0
25813,Eiheiji,Japan,JPN,,36.0922,136.2987,Fukui,18921.0
25814,Vera,Spain,ESP,,37.25,-1.8667,Andalusia,18919.0
25815,Nakasi,Fiji,FJI,,-18.0667,178.5167,Naitasiri,18919.0
25816,Elamāttūr,India,IND,,9.4167,76.7,Kerala,18918.0
25817,Zuidhorn,Netherlands,NLD,minor,53.25,6.4,Groningen,18917.0
25818,Pirkkala,Finland,FIN,minor,61.4667,23.65,Pirkanmaa,18913.0
25819,Āb Pakhsh,Iran,IRN,,29.3606,51.0683,Būshehr,18913.0
25820,Prenzlau,Germany,DEU,minor,53.3167,13.8667,Brandenburg,18909.0
25821,Ismailpur,India,IND,,25.3113,87.127,Bihār,18909.0
25822,Kōtekāra,India,IND,,12.7929,74.8722,Karnātaka,18907.0
25823,Ranbīrsinghpura,India,IND,,32.6079,74.7293,Jammu and Kashmīr,18907.0
25824,Tadó,Colombia,COL,minor,5.2667,-76.5667,Chocó,18906.0
25825,Lagoa Formosa,Brazil,BRA,,-18.7789,-46.4078,Minas Gerais,18904.0
25826,Franklin Farm,United States,USA,,38.9133,-77.3969,Virginia,18903.0
25827,Sironko,Uganda,UGA,admin,1.2306,34.2481,Sironko,18900.0
